CounsellingYear,Round,DataType,State,InstituteType,MCCCode,Institute,Quota,Course,RawBranch,CategoryCode,CandidateCategory,PwDStatus,Seats,SeatGender,SourceDocument
2026,Round 2,VIRTUAL_VACANCY,Delhi,B.Sc Nursing NEET UG,200545,"College of Nursing RAK CON, New Delhi, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station",B.Sc Nursing All India,B.Sc Nursing,B.Sc. Nursing (BSCN),ST NO,ST,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,B.Sc Nursing NEET UG,200545,"College of Nursing RAK CON, New Delhi, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station",B.Sc Nursing Delhi NCR CW Quota,B.Sc Nursing,B.Sc. Nursing (BSCN),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,B.Sc Nursing NEET UG,200545,"College of Nursing RAK CON, New Delhi, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station",B.Sc Nursing Delhi NCR CW Quota,B.Sc Nursing,B.Sc. Nursing (BSCN),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",IP University Quota,MBBS,MBBS (MBBS),BC NO,BC,NO,7,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",IP University Quota,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",IP University Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,9,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",IP University Quota,MBBS,MBBS (MBBS),SC NO,SC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200498,"Atal Bihari Vajpayee Institute of Medical Sciences and Dr. RML Hospital, New Delhi, ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi",IP University Quota,MBBS,MBBS (MBBS),ST NO,ST,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",All India,BDS,BDS (BDS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",All India,BDS,BDS (BDS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",All India,BDS,BDS (BDS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",IP University Quota,BDS,BDS (BDS),BC NO,BC,NO,8,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",IP University Quota,BDS,BDS (BDS),EW NO,EW,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",IP University Quota,BDS,BDS (BDS),OP NO,OP,NO,13,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",IP University Quota,BDS,BDS (BDS),SC NO,SC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200496,"ESIC Dental College and Hospital, ESIC Hospital, Sector 15, Rohini",IP University Quota,BDS,BDS (BDS),ST NO,ST,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200325,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi, Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg",Jamia Internal Quota,BDS,BDS (BDS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200325,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi, Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg",Muslim OBC Quota,BDS,BDS (BDS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200325,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi, Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg",Muslim ST Quota,BDS,BDS (BDS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200325,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi, Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg",Muslim Quota,BDS,BDS (BDS),OP NO,OP,NO,10,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200325,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi, Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg",Muslim Women Quota,BDS,BDS (BDS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200325,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi, Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg",Open Seat Quota,BDS,BDS (BDS),OP NO,OP,NO,10,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200325,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi, Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg",Open Seat Quota,BDS,BDS (BDS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,7,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,7,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),BC NO,BC,NO,13,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),EW NO,EW,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,30,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),SC NO,SC,NO,9,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),SC PH,SC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200448,"Lady Hardinge Medical College, New Delhi, Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),ST NO,ST,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200451,"Maulana Azad Institute of Dental Sciences, New Delhi, MAMC Complex, B.S. Zafar Marg, New Delhi",Delhi University Quota,BDS,BDS (BDS),BC NO,BC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200451,"Maulana Azad Institute of Dental Sciences, New Delhi, MAMC Complex, B.S. Zafar Marg, New Delhi",Delhi University Quota,BDS,BDS (BDS),EW NO,EW,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200451,"Maulana Azad Institute of Dental Sciences, New Delhi, MAMC Complex, B.S. Zafar Marg, New Delhi",Delhi University Quota,BDS,BDS (BDS),OP NO,OP,NO,9,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200451,"Maulana Azad Institute of Dental Sciences, New Delhi, MAMC Complex, B.S. Zafar Marg, New Delhi",Delhi University Quota,BDS,BDS (BDS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200451,"Maulana Azad Institute of Dental Sciences, New Delhi, MAMC Complex, B.S. Zafar Marg, New Delhi",Delhi University Quota,BDS,BDS (BDS),SC NO,SC,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200451,"Maulana Azad Institute of Dental Sciences, New Delhi, MAMC Complex, B.S. Zafar Marg, New Delhi",Delhi University Quota,BDS,BDS (BDS),ST NO,ST,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200451,"Maulana Azad Institute of Dental Sciences, New Delhi, MAMC Complex, B.S. Zafar Marg, New Delhi",Delhi NCR Children/Wido ws of Personnel of the Armed,BDS,BDS (BDS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),BC NO,BC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,13,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),SC NO,SC,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),SC PH,SC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200449,"Maulana Azad Medical College, New Delhi, 2 Bahadur Shah Zafar Marg  New Delhi",Delhi University Quota,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",All India,MBBS,MBBS (MBBS),BC PH,BC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,7,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",Delhi University Quota,MBBS,MBBS (MBBS),BC NO,BC,NO,22,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",Delhi University Quota,MBBS,MBBS (MBBS),EW NO,EW,NO,7,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",Delhi University Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,41,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",Delhi University Quota,MBBS,MBBS (MBBS),SC NO,SC,NO,12,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",Delhi University Quota,MBBS,MBBS (MBBS),ST NO,ST,NO,8,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200450,"University College of Medical Sciences & GTB Hospital, New Delhi, Dilshad Garden",Delhi NCR Children/Wido ws of Personnel of the Armed,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",IP University Quota,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",IP University Quota,MBBS,MBBS (MBBS),BC PH,BC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",IP University Quota,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",IP University Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Central University,200495,"Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi, Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",IP University Quota,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Deemed University,200326,"Hamdard Institute of Medical Sciences & Research, New Delhi, HIMSR, Guru Ravidas Marg, Hamdard Nagar, New Delhi",Muslim Minority Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,15,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Delhi,Deemed University,200326,"Hamdard Institute of Medical Sciences & Research, New Delhi, HIMSR, Guru Ravidas Marg, Hamdard Nagar, New Delhi",Self-Financed Merit Seat,MBBS,MBBS (MBBS),OP NO,OP,NO,20,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Goa,All India except Central University,200135,"GOA DENTAL COLLEGE & HOSPITAL, GOA, Bambolim,Goa",All India,BDS,BDS (BDS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Goa,All India except Central University,200135,"GOA DENTAL COLLEGE & HOSPITAL, GOA, Bambolim,Goa",All India,BDS,BDS (BDS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Goa,All India except Central University,200136,"Goa Medical College, Panaji, RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
