State,InstituteType,MCCCode,Institute,Quota,CategoryCode,Seats,SeatGender
Gujarat,All India except Central University,200137,"B J Medical College, Ahmedabad, B.J. Medical College, New Civil Hospital Campus, Asarwa, Ahmedabad 380016",All India,ST NO,3,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",All India,BC NO,2,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",All India,EW PH,1,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",All India,OP NO,2,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",All India,OP PH,1,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",All India,SC NO,1,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",Employees State Insurance Scheme(ESI),BC NO,7,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",Employees State Insurance Scheme(ESI),EW NO,2,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",Employees State Insurance Scheme(ESI),OP NO,10,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",Employees State Insurance Scheme(ESI),OP PH,1,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",Employees State Insurance Scheme(ESI),SC NO,4,Both
Gujarat,All India except Central University,904366,"ESIC MEDICAL COLLEGE NARODA BAPUNAGAR, AHMEDABAD , D 34,Balbhavan Road,Opposite Khokhra Municipal Swimming Pool, Khokhra Maninagar East, Ahmedabad – 38",Employees State Insurance Scheme(ESI),ST NO,1,Both
Gujarat,All India except Central University,200633,"GMERS Medical College, Navsari, GMERS Medical College, At- Khambhlav, Po- Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsari",All India,BC NO,4,Both
Gujarat,All India except Central University,200633,"GMERS Medical College, Navsari, GMERS Medical College, At- Khambhlav, Po- Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsari",All India,EW NO,1,Both
Gujarat,All India except Central University,200633,"GMERS Medical College, Navsari, GMERS Medical College, At- Khambhlav, Po- Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsari",All India,OP NO,7,Both
Gujarat,All India except Central University,200633,"GMERS Medical College, Navsari, GMERS Medical College, At- Khambhlav, Po- Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsari",All India,SC NO,1,Both
Gujarat,All India except Central University,200633,"GMERS Medical College, Navsari, GMERS Medical College, At- Khambhlav, Po- Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsari",All India,SC PH,1,Both
Gujarat,All India except Central University,200633,"GMERS Medical College, Navsari, GMERS Medical College, At- Khambhlav, Po- Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsari",All India,ST PH,1,Both
Gujarat,All India except Central University,200632,"GMERS Medical College, Rajpipla, GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada, GUJARAT.",All India,BC NO,3,Both
Gujarat,All India except Central University,200632,"GMERS Medical College, Rajpipla, GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada, GUJARAT.",All India,BC PH,1,Both
Gujarat,All India except Central University,200632,"GMERS Medical College, Rajpipla, GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada, GUJARAT.",All India,EW NO,1,Both
Gujarat,All India except Central University,200632,"GMERS Medical College, Rajpipla, GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada, GUJARAT.",All India,OP NO,6,Both
Gujarat,All India except Central University,200632,"GMERS Medical College, Rajpipla, GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada, GUJARAT.",All India,SC NO,3,Both
Gujarat,All India except Central University,200632,"GMERS Medical College, Rajpipla, GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada, GUJARAT.",All India,ST NO,1,Both
Gujarat,All India except Central University,200143,"Government Medical College, Bhavnagar, Government Medical College, Near Life Science Department, Gradi Gate, Maharaja Krishnakumarsinghji B",All India,BC NO,8,Both
Gujarat,All India except Central University,200143,"Government Medical College, Bhavnagar, Government Medical College, Near Life Science Department, Gradi Gate, Maharaja Krishnakumarsinghji B",All India,EW NO,3,Both
Gujarat,All India except Central University,200143,"Government Medical College, Bhavnagar, Government Medical College, Near Life Science Department, Gradi Gate, Maharaja Krishnakumarsinghji B",All India,OP NO,11,Both
Gujarat,All India except Central University,200143,"Government Medical College, Bhavnagar, Government Medical College, Near Life Science Department, Gradi Gate, Maharaja Krishnakumarsinghji B",All India,OP PH,1,Both
Gujarat,All India except Central University,200143,"Government Medical College, Bhavnagar, Government Medical College, Near Life Science Department, Gradi Gate, Maharaja Krishnakumarsinghji B",All India,SC NO,4,Both
Gujarat,All India except Central University,200143,"Government Medical College, Bhavnagar, Government Medical College, Near Life Science Department, Gradi Gate, Maharaja Krishnakumarsinghji B",All India,ST NO,3,Both
Gujarat,All India except Central University,200635,"Government Medical College, Morbi , Rajkot-Morbi Highway, Opp Toyota Showroom, Sakat Shanala, Morbi, Gujarat",All India,BC NO,4,Both
Gujarat,All India except Central University,200635,"Government Medical College, Morbi , Rajkot-Morbi Highway, Opp Toyota Showroom, Sakat Shanala, Morbi, Gujarat",All India,EW NO,2,Both
Gujarat,All India except Central University,200635,"Government Medical College, Morbi , Rajkot-Morbi Highway, Opp Toyota Showroom, Sakat Shanala, Morbi, Gujarat",All India,OP NO,6,Both
Gujarat,All India except Central University,200635,"Government Medical College, Morbi , Rajkot-Morbi Highway, Opp Toyota Showroom, Sakat Shanala, Morbi, Gujarat",All India,SC NO,2,Both
Gujarat,All India except Central University,200635,"Government Medical College, Morbi , Rajkot-Morbi Highway, Opp Toyota Showroom, Sakat Shanala, Morbi, Gujarat",All India,ST NO,1,Both
Gujarat,All India except Central University,200637,"Government Medical College, Panchmahal Godhra, GMERS Medical College Panchmahal Godhra, Near New RTO, Chanchopa, Godhra, Dist: Panchmahal, GUJARAT",All India,BC NO,4,Both
Gujarat,All India except Central University,200637,"Government Medical College, Panchmahal Godhra, GMERS Medical College Panchmahal Godhra, Near New RTO, Chanchopa, Godhra, Dist: Panchmahal, GUJARAT",All India,EW NO,1,Both
Gujarat,All India except Central University,200637,"Government Medical College, Panchmahal Godhra, GMERS Medical College Panchmahal Godhra, Near New RTO, Chanchopa, Godhra, Dist: Panchmahal, GUJARAT",All India,OP NO,6,Both
Gujarat,All India except Central University,200637,"Government Medical College, Panchmahal Godhra, GMERS Medical College Panchmahal Godhra, Near New RTO, Chanchopa, Godhra, Dist: Panchmahal, GUJARAT",All India,SC NO,3,Both
Gujarat,All India except Central University,200637,"Government Medical College, Panchmahal Godhra, GMERS Medical College Panchmahal Godhra, Near New RTO, Chanchopa, Godhra, Dist: Panchmahal, GUJARAT",All India,ST NO,1,Both
Gujarat,All India except Central University,200636,"Government Medical College, Porbandar, Behind ITI and Navoday Vidyalay, Dharampur, Porbandar",All India,BC NO,3,Both
Gujarat,All India except Central University,200636,"Government Medical College, Porbandar, Behind ITI and Navoday Vidyalay, Dharampur, Porbandar",All India,BC PH,1,Both
Gujarat,All India except Central University,200636,"Government Medical College, Porbandar, Behind ITI and Navoday Vidyalay, Dharampur, Porbandar",All India,EW NO,2,Both
Gujarat,All India except Central University,200636,"Government Medical College, Porbandar, Behind ITI and Navoday Vidyalay, Dharampur, Porbandar",All India,OP NO,5,Both
Gujarat,All India except Central University,200636,"Government Medical College, Porbandar, Behind ITI and Navoday Vidyalay, Dharampur, Porbandar",All India,OP PH,1,Both
Gujarat,All India except Central University,200636,"Government Medical College, Porbandar, Behind ITI and Navoday Vidyalay, Dharampur, Porbandar",All India,SC NO,2,Both
Gujarat,All India except Central University,200636,"Government Medical College, Porbandar, Behind ITI and Navoday Vidyalay, Dharampur, Porbandar",All India,ST NO,1,Both
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,BC NO,10,Both
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,EW NO,3,Both
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,OP NO,15,Both
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,OP PH,1,Both
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,SC NO,5,Both
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,SC PH,1,Both
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,ST NO,3,Both
Gujarat,All India except Central University,200142,"Medical College, Baroda, Government Medical College Baroda, Anandpura, Vadodara Pin No 390001",All India,BC NO,9,Both
Gujarat,All India except Central University,200142,"Medical College, Baroda, Government Medical College Baroda, Anandpura, Vadodara Pin No 390001",All India,BC PH,1,Both
Gujarat,All India except Central University,200142,"Medical College, Baroda, Government Medical College Baroda, Anandpura, Vadodara Pin No 390001",All India,EW NO,4,Both
Gujarat,All India except Central University,200142,"Medical College, Baroda, Government Medical College Baroda, Anandpura, Vadodara Pin No 390001",All India,OP NO,15,Both
Gujarat,All India except Central University,200142,"Medical College, Baroda, Government Medical College Baroda, Anandpura, Vadodara Pin No 390001",All India,SC NO,5,Both
Gujarat,All India except Central University,200142,"Medical College, Baroda, Government Medical College Baroda, Anandpura, Vadodara Pin No 390001",All India,ST NO,3,Both
Gujarat,All India except Central University,200141,"MP Shah Medical College, Jamnagar, PANDIT NEHRU MARG, JAMNAGAR 361008",All India,BC NO,10,Both
Gujarat,All India except Central University,200141,"MP Shah Medical College, Jamnagar, PANDIT NEHRU MARG, JAMNAGAR 361008",All India,EW NO,3,Both
Gujarat,All India except Central University,200141,"MP Shah Medical College, Jamnagar, PANDIT NEHRU MARG, JAMNAGAR 361008",All India,EW PH,1,Both
Gujarat,All India except Central University,200141,"MP Shah Medical College, Jamnagar, PANDIT NEHRU MARG, JAMNAGAR 361008",All India,OP NO,14,Both
Gujarat,All India except Central University,200141,"MP Shah Medical College, Jamnagar, PANDIT NEHRU MARG, JAMNAGAR 361008",All India,OP PH,1,Both
Gujarat,All India except Central University,200141,"MP Shah Medical College, Jamnagar, PANDIT NEHRU MARG, JAMNAGAR 361008",All India,SC NO,6,Both
Gujarat,All India except Central University,200141,"MP Shah Medical College, Jamnagar, PANDIT NEHRU MARG, JAMNAGAR 361008",All India,ST NO,3,Both
Gujarat,All India except Central University,200144,"Pandit Deendayal Upadhyay Medical College, Rajkot, Civil Hospital Campus, Jamnagar Road Rajkot 360001",All India,BC NO,7,Both
Gujarat,All India except Central University,200144,"Pandit Deendayal Upadhyay Medical College, Rajkot, Civil Hospital Campus, Jamnagar Road Rajkot 360001",All India,BC PH,1,Both
Gujarat,All India except Central University,200144,"Pandit Deendayal Upadhyay Medical College, Rajkot, Civil Hospital Campus, Jamnagar Road Rajkot 360001",All India,EW NO,3,Both
Gujarat,All India except Central University,200144,"Pandit Deendayal Upadhyay Medical College, Rajkot, Civil Hospital Campus, Jamnagar Road Rajkot 360001",All India,OP NO,12,Both
Gujarat,All India except Central University,200144,"Pandit Deendayal Upadhyay Medical College, Rajkot, Civil Hospital Campus, Jamnagar Road Rajkot 360001",All India,OP PH,1,Both
Gujarat,All India except Central University,200144,"Pandit Deendayal Upadhyay Medical College, Rajkot, Civil Hospital Campus, Jamnagar Road Rajkot 360001",All India,SC NO,4,Both
Gujarat,All India except Central University,200144,"Pandit Deendayal Upadhyay Medical College, Rajkot, Civil Hospital Campus, Jamnagar Road Rajkot 360001",All India,ST NO,2,Both
Gujarat,Deemed University,200330,"SBKS Medical Instt. & Research Centre, Vadodra, Sumandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara",Jain Minority Quota,OP NO,106,Both
Gujarat,Deemed University,200330,"SBKS Medical Instt. & Research Centre, Vadodra, Sumandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara",Non-Resident Indian,OP NO,37,Both
Gujarat,Deemed University,200330,"SBKS Medical Instt. & Research Centre, Vadodra, Sumandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara",Self-Financed Merit Seat,OP NO,107,Both
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,BC NO,12,Both
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,BC PH,1,Both
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,EW NO,5,Both
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,OP NO,19,Both
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,OP PH,1,Both
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,SC NO,7,Both
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,SC PH,1,Both
