SNo,AIR,QuotaRaw,Institute,AllottedCategory,CandidateCategory
19169,297110,Self-Financed Merit,"Vinayaka Missions Kirupananda Variyar Medical College, Salem,Sankari Main Road,",Open,OBC
19170,297150,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,ST
19171,297234,All India,"Sardar Patel Medical College, Bikaner,MEDICAL COLLEGE ROAD, BIKANER",Open PwD,OBC PwD
19172,297246,Self-Financed Merit,"Mallareddy Medical College for Women, Hyderabad,Suraram X Roads Jeedimetla",Open,General
19173,297289,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Nerul, Navi Mumbai,Sector-8, Nerul West",Open,General
19175,297519,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
19177,297551,Self-Financed Merit,"Faculty of Medicine , Sri Lalithambigai Medical College and Hospital,Faculty of Medicine",Open,General
19178,297621,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
19179,297624,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,General
19180,297629,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19181,297743,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,General
19182,297774,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,SC
19183,297778,Self-Financed Merit,"Datta Meghe Medical College, Nagpur,Hingna Road Wanadongri Nagpur Maharashtra",Open,EWS
19184,297976,Self-Financed Merit,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,General
19185,298063,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
19187,298118,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Nerul, Navi Mumbai,Sector-8, Nerul West",Open,General
19188,298131,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19189,298147,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,SC
19190,298273,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
19191,298279,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19192,298300,Self-Financed Merit,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,General
19193,298391,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,OBC
19194,298397,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19196,298486,Delhi NCR,"Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed",Open,General
19197,298509,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,OBC
19199,298526,Self-Financed Merit,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,General
19200,298531,Self-Financed Merit,"SBKS Medical Instt. & Research Centre, Vadodra,Sumandeep Vidyapeeth Deemed to be",Open,OBC
19201,298551,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
19202,298654,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Panvel,Gate No. 2, MGM Education",Open,SC
19204,298681,Self-Financed Merit,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai,Sector 5, Nerul, Navi Mumbai,",Open,General
19205,298683,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,EWS
19208,298919,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19210,298977,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19211,298990,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
19212,299051,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,General
19213,299067,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,OBC
19216,299205,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
19217,299365,Self-Financed Merit,"Mallareddy Medical College for Women, Hyderabad,Suraram X Roads Jeedimetla",Open,OBC
19218,299405,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19219,299541,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,OBC
19222,299840,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,General
19223,299875,Self-Financed Merit,"Krishna Institute of Medical Sciences, Karad,KARAD, DIST. SATARA (MAHARASHTRA",Open,General
19225,299934,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19226,299987,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19227,300053,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,General
19228,300071,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19229,300095,Muslim Minority,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,General
19230,300163,Self-Financed Merit,"Mallareddy Medical College for Women, Hyderabad,Suraram X Roads Jeedimetla",Open,SC
19231,300177,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
19232,300207,Self-Financed Merit,"Datta Meghe Medical College, Nagpur,Hingna Road Wanadongri Nagpur Maharashtra",Open,SC
19235,300251,Self-Financed Merit,"Vinayaka Missions Kirupananda Variyar Medical College, Salem,Sankari Main Road,",Open,OBC
19236,300297,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19238,300354,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
19239,300361,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19240,300374,Self-Financed Merit,"SBKS Medical Instt. & Research Centre, Vadodra,Sumandeep Vidyapeeth Deemed to be",Open,OBC
19241,300441,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,SC
19242,300462,Open Seat Quota,"AIIMS Guwahati,PO-CHANGSARI, DISTRICT-KAMRUP",OBC PwD,OBC PwD
19243,300487,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,SC
19244,300490,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,ST
19245,300492,Self-Financed Merit,"Datta Meghe Medical College, Nagpur,Hingna Road Wanadongri Nagpur Maharashtra",Open,SC
19247,300561,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,OBC
19250,300594,All India,"University College of Medical Sciences & GTB Hospital, New Delhi,Dilshad Garden",SC PwD,SC PwD
19251,300617,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19253,300693,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19254,300695,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
19255,300749,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,OBC
19256,300762,Self-Financed Merit,"Krishna Institute of Medical Sciences, Karad,KARAD, DIST. SATARA (MAHARASHTRA",Open,OBC
19257,300783,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19258,300813,Self-Financed Merit,"Faculty of Medicine , Sri Lalithambigai Medical College and Hospital,Faculty of Medicine",Open,General
19259,300879,Self-Financed Merit,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai,Sector 5, Nerul, Navi Mumbai,",Open,OBC
19260,300928,Self-Financed Merit,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,OBC
19261,300986,Muslim Minority,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,OBC
19262,301014,Self-Financed Merit,"Sri Ramachandra Medical College & Research Institute, Chennai,No. One Ramachandra",Open,OBC
19263,301031,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
19265,301054,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
19268,301140,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,General
19269,301167,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19270,301255,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,General
19271,301259,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,OBC
19272,301276,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
19273,301305,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,General
19275,301426,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
19276,301494,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
19277,301513,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,General
19280,301686,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,General
19282,301701,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
19283,301733,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19284,301834,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
19287,302123,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19288,302175,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19289,302197,Self-Financed Merit,"GITAM Institute of Medical Sciences and Research, Visakhapatnam,Gandhi Institute of",Open,General
19290,302262,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,OBC
19291,302294,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
19292,302303,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19294,302335,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
19296,302487,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
19297,302491,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19298,302511,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,OBC
19299,302583,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19300,302745,Self-Financed Merit,"Mallareddy Medical College for Women, Hyderabad,Suraram X Roads Jeedimetla",Open,General
19301,302799,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19302,302815,Employees State,"Employees State Insurance Corporation Medical College, Gulbarga,ESIC Medical",ST,ST
19303,302837,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,General
19304,302853,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,OBC
19305,302890,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
19306,302981,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
19307,303001,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,OBC
19308,303003,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,General
19309,303020,Muslim Minority,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,OBC
19310,303131,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,General
19311,303240,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,General
19313,303328,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,OBC
19314,303330,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,General
19316,303381,Self-Financed Merit,"BHAARATH MEDICAL COLLEGE & HOSPITAL, Chennai.,173, AGARAM MAIN ROAD",Open,OBC
19317,303499,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19319,303662,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19320,303705,Self-Financed Merit,"Mallareddy Medical College for Women, Hyderabad,Suraram X Roads Jeedimetla",Open,General
19321,303787,Non-Resident Indian,"Kasturba Medical College, Mangalore,Light house Hill Road, Mangalore, India",Open,General
19322,303851,Self-Financed Merit,"Sri Ramachandra Medical College & Research Institute, Chennai,No. One Ramachandra",Open,General
19323,303869,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19324,303880,Self-Financed Merit,"Sri Ramachandra Medical College & Research Institute, Chennai,No. One Ramachandra",Open,OBC
19325,303885,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,General
19326,303891,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,OBC
19327,303908,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
19328,304062,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,General
19329,304246,Self-Financed Merit,"Faculty of Medicine , Sri Lalithambigai Medical College and Hospital,Faculty of Medicine",Open,General
19330,304294,Self-Financed Merit,"Sri Siddhartha Medical College, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE",Open,SC
19331,304375,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19332,304462,Self-Financed Merit,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar,K 8 Kalinga Nagar Po",Open,General
19333,304477,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19334,304550,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,General
19336,304643,Self-Financed Merit,"Sri Ramachandra Medical College & Research Institute, Chennai,No. One Ramachandra",Open,General
19337,304698,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,EWS
19338,304748,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19339,304750,Self-Financed Merit,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana,",Open,General
19340,304846,Self-Financed Merit,"Sri Ramachandra Medical College & Research Institute, Chennai,No. One Ramachandra",Open,OBC
19342,304947,Self-Financed Merit,"Dhanalakshmi Srinivasan Institute of Medical Sciences and Hospital - Thuraiyur Road,",Open,OBC
19343,305015,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
19344,305016,Self-Financed Merit,"Mahatma Gandhi Mission Medical College, Vashi,Sector 30, Vashi, Navi Mumbai",Open,OBC
19345,305026,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Aurangabad,N-6, Cidco, Chhatrapati",Open,OBC
19346,305048,Self-Financed Merit,"Institute of Medical Sciences & SUM Hospital, Campus-II, Phulnakhara Bhubaneswar,",Open,General
19349,305239,Self-Financed Merit,"Mahatma Gandhi Mission Medical College, Vashi,Sector 30, Vashi, Navi Mumbai",Open,General
19352,305302,Self-Financed Merit,"Sri Ramachandra Medical College & Research Institute, Chennai,No. One Ramachandra",Open,General
19354,305413,Self-Financed Merit,"Yenepoya Medical College, Mangalore,University Road Deralakatte Mangaluru",Open,OBC
