State,InstituteType,MCCCode,MCCInstitute,Quota,SeatCategory,SeatsOfferedR1,SeatsAllottedR1,NetDifference,FillRate,BestAIR,Q1AIR,MedianAIR,Q3AIR,HighestAIR
Maharashtra,All India except Central University,200587,"Government Medical College, Sindhudurg, Dean Government Medical College Sindhudurg",All India,OBC,4,4,0,1.0,17526,17670.0,17737.5,17788.75,17884
Maharashtra,All India except Central University,200587,"Government Medical College, Sindhudurg, Dean Government Medical College Sindhudurg",All India,Open,7,7,0,1.0,16958,17249.5,17354.0,17420.5,17506
Maharashtra,All India except Central University,200587,"Government Medical College, Sindhudurg, Dean Government Medical College Sindhudurg",All India,SC,2,2,0,1.0,78579,80606.75,82634.5,84662.25,86690
Maharashtra,All India except Central University,200587,"Government Medical College, Sindhudurg, Dean Government Medical College Sindhudurg",All India,ST,1,1,0,1.0,117297,117297.0,117297.0,117297.0,117297
Rajasthan,All India except Central University,200614,"Government Medical College, Sirohi, SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI",All India,EWS,1,1,0,1.0,10714,10714.0,10714.0,10714.0,10714
Rajasthan,All India except Central University,200614,"Government Medical College, Sirohi, SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI",All India,OBC,4,4,0,1.0,11794,11797.0,11808.0,11852.5,11956
Rajasthan,All India except Central University,200614,"Government Medical College, Sirohi, SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI",All India,Open,6,6,0,1.0,7879,8251.0,9615.0,10289.0,10354
Rajasthan,All India except Central University,200614,"Government Medical College, Sirohi, SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI",All India,SC,2,2,0,1.0,54556,56247.5,57939.0,59630.5,61322
Rajasthan,All India except Central University,200614,"Government Medical College, Sirohi, SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI",All India,ST,2,2,0,1.0,71847,73358.0,74869.0,76380.0,77891
Rajasthan,All India except Central University,200611,"Government Medical College, Sri Ganganagar, Government Medical college sriganganagar rajasthan",All India,EWS,2,2,0,1.0,12380,12399.5,12419.0,12438.5,12458
Rajasthan,All India except Central University,200611,"Government Medical College, Sri Ganganagar, Government Medical college sriganganagar rajasthan",All India,OBC,4,4,0,1.0,9245,9554.0,9705.5,9769.5,9816
Rajasthan,All India except Central University,200611,"Government Medical College, Sri Ganganagar, Government Medical college sriganganagar rajasthan",All India,Open,5,5,0,1.0,8256,8655.0,8867.0,8971.0,9121
Rajasthan,All India except Central University,200611,"Government Medical College, Sri Ganganagar, Government Medical college sriganganagar rajasthan",All India,Open PwD,1,1,0,1.0,375109,375109.0,375109.0,375109.0,375109
Rajasthan,All India except Central University,200611,"Government Medical College, Sri Ganganagar, Government Medical college sriganganagar rajasthan",All India,SC,2,2,0,1.0,56430,57916.0,59402.0,60888.0,62374
Rajasthan,All India except Central University,200611,"Government Medical College, Sri Ganganagar, Government Medical college sriganganagar rajasthan",All India,ST,1,1,0,1.0,79273,79273.0,79273.0,79273.0,79273
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,EWS,4,4,0,1.0,6085,8085.25,9283.5,10017.75,10626
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,OBC,9,9,0,1.0,5406,6605.0,6850.0,7593.0,8156
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,OBC PwD,1,1,0,1.0,465591,465591.0,465591.0,465591.0,465591
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,Open,13,13,0,1.0,437,866.0,1509.0,1607.0,2800
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,Open PwD,1,1,0,1.0,343588,343588.0,343588.0,343588.0,343588
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,SC,5,5,0,1.0,44082,46393.0,51817.0,53588.0,55737
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,SC PwD,1,1,0,1.0,811027,811027.0,811027.0,811027.0,811027
Jammu And Kashmir,All India except Central University,200629,"Government Medical College, Srinagar, Administrative Block Government Medical College Karan Nagar Srinagar",All India,ST,3,3,0,1.0,12752,19804.5,26857.0,32635.0,38413
Odisha,All India except Central University,200591,"Government Medical College, Sundargarh, At-Chitabhanga,Po- Sankara,Dist-Sundargarh,Odisha,Pin-770001",All India,EWS,1,1,0,1.0,20439,20439.0,20439.0,20439.0,20439
Odisha,All India except Central University,200591,"Government Medical College, Sundargarh, At-Chitabhanga,Po- Sankara,Dist-Sundargarh,Odisha,Pin-770001",All India,OBC,3,3,0,1.0,14423,14511.0,14599.0,14772.5,14946
Odisha,All India except Central University,200591,"Government Medical College, Sundargarh, At-Chitabhanga,Po- Sankara,Dist-Sundargarh,Odisha,Pin-770001",All India,OBC PwD,1,1,0,1.0,451462,451462.0,451462.0,451462.0,451462
Odisha,All India except Central University,200591,"Government Medical College, Sundargarh, At-Chitabhanga,Po- Sankara,Dist-Sundargarh,Odisha,Pin-770001",All India,Open,6,6,0,1.0,11866,13419.5,13485.5,13507.25,13881
Odisha,All India except Central University,200591,"Government Medical College, Sundargarh, At-Chitabhanga,Po- Sankara,Dist-Sundargarh,Odisha,Pin-770001",All India,SC,3,3,0,1.0,83415,86006.5,88598.0,89431.0,90264
Odisha,All India except Central University,200591,"Government Medical College, Sundargarh, At-Chitabhanga,Po- Sankara,Dist-Sundargarh,Odisha,Pin-770001",All India,ST,1,1,0,1.0,125743,125743.0,125743.0,125743.0,125743
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,EWS,3,3,0,1.0,5931,5938.0,5945.0,6045.5,6146
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,OBC,10,10,0,1.0,4905,5090.5,5234.0,5347.75,5437
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,Open,15,15,0,1.0,57,868.5,1822.0,3487.0,4022
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,Open PwD,1,1,0,1.0,263229,263229.0,263229.0,263229.0,263229
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,SC,5,5,0,1.0,28976,31700.0,32767.0,33564.0,38310
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,SC PwD,1,1,0,1.0,727985,727985.0,727985.0,727985.0,727985
Gujarat,All India except Central University,200138,"Government Medical College, Surat, Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001",All India,ST,3,3,0,1.0,60224,60246.0,60268.0,60780.0,61292
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,EWS,2,2,0,1.0,21172,21818.0,22464.0,23110.0,23756
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,OBC,5,5,0,1.0,19487,19815.0,19975.0,20043.0,20183
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,Open,10,10,0,1.0,13849,18470.25,18583.0,18649.5,19386
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,SC,3,3,0,1.0,92278,93611.5,94945.0,95743.5,96542
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,ST,2,2,0,1.0,94774,98233.0,101692.0,105151.0,108610
Tamil Nadu,All India except Central University,200560,"Government Medical College, The Nilgiris, No. 1, INDU NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT",All India,EWS,2,2,0,1.0,19263,20390.75,21518.5,22646.25,23774
Tamil Nadu,All India except Central University,200560,"Government Medical College, The Nilgiris, No. 1, INDU NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT",All India,OBC,5,5,0,1.0,11140,11392.0,11570.0,11828.0,11855
Tamil Nadu,All India except Central University,200560,"Government Medical College, The Nilgiris, No. 1, INDU NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT",All India,OBC PwD,1,1,0,1.0,731480,731480.0,731480.0,731480.0,731480
Tamil Nadu,All India except Central University,200560,"Government Medical College, The Nilgiris, No. 1, INDU NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT",All India,Open,7,7,0,1.0,8828,10178.0,10591.0,10734.0,10957
Tamil Nadu,All India except Central University,200560,"Government Medical College, The Nilgiris, No. 1, INDU NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT",All India,Open PwD,1,1,0,1.0,621892,621892.0,621892.0,621892.0,621892
Tamil Nadu,All India except Central University,200560,"Government Medical College, The Nilgiris, No. 1, INDU NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT",All India,SC,4,4,0,1.0,70292,72606.5,74002.0,74654.0,74738
Tamil Nadu,All India except Central University,200560,"Government Medical College, The Nilgiris, No. 1, INDU NAGAR, MYSORE ROAD, UDHAGAMANDALAM, NILGIRIS DISTRICT",All India,ST,2,2,0,1.0,127287,127332.5,127378.0,127423.5,127469
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,EWS,2,2,0,1.0,23653,23791.25,23929.5,24067.75,24206
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,EWS PwD,1,1,0,1.0,707990,707990.0,707990.0,707990.0,707990
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,OBC,6,6,0,1.0,8349,9008.75,9409.0,9845.25,10378
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,Open,8,8,0,1.0,4392,5246.0,6867.5,8019.0,8120
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,SC,2,2,0,1.0,29977,30439.0,30901.0,31363.0,31825
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,SC PwD,1,1,0,1.0,1188058,1188058.0,1188058.0,1188058.0,1188058
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,ST,1,1,0,1.0,90559,90559.0,90559.0,90559.0,90559
Tamil Nadu,All India except Central University,200559,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU",All India,ST PwD,1,0,1,0.0,,,,,
Kerala,All India except Central University,200195,"Government Medical College, Thrissur, Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District.",All India,EWS,2,2,0,1.0,10415,10899.0,11383.0,11867.0,12351
Kerala,All India except Central University,200195,"Government Medical College, Thrissur, Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District.",All India,OBC,7,7,0,1.0,3148,3366.0,3628.0,3678.5,3714
Kerala,All India except Central University,200195,"Government Medical College, Thrissur, Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District.",All India,Open,10,10,0,1.0,880,1708.75,2123.5,2943.0,3091
Kerala,All India except Central University,200195,"Government Medical College, Thrissur, Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District.",All India,Open PwD,1,1,0,1.0,361959,361959.0,361959.0,361959.0,361959
Kerala,All India except Central University,200195,"Government Medical College, Thrissur, Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District.",All India,SC,4,4,0,1.0,39183,41811.0,43930.0,46111.75,48928
Kerala,All India except Central University,200195,"Government Medical College, Thrissur, Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District.",All India,ST,2,2,0,1.0,40822,50091.75,59361.5,68631.25,77901
Tamil Nadu,All India except Central University,200561,"Government Medical College, Tiruppur, 18, DHARAPURAM ROAD, TIRUPPUR, TAMILNADU 641608",All India,EWS,2,2,0,1.0,21382,21968.75,22555.5,23142.25,23729
Tamil Nadu,All India except Central University,200561,"Government Medical College, Tiruppur, 18, DHARAPURAM ROAD, TIRUPPUR, TAMILNADU 641608",All India,OBC,6,6,0,1.0,10097,10288.25,10491.5,10778.75,11119
Tamil Nadu,All India except Central University,200561,"Government Medical College, Tiruppur, 18, DHARAPURAM ROAD, TIRUPPUR, TAMILNADU 641608",All India,Open,9,9,0,1.0,6564,8181.0,9117.0,9214.0,9793
Tamil Nadu,All India except Central University,200561,"Government Medical College, Tiruppur, 18, DHARAPURAM ROAD, TIRUPPUR, TAMILNADU 641608",All India,Open PwD,1,1,0,1.0,514183,514183.0,514183.0,514183.0,514183
Tamil Nadu,All India except Central University,200561,"Government Medical College, Tiruppur, 18, DHARAPURAM ROAD, TIRUPPUR, TAMILNADU 641608",All India,SC,3,3,0,1.0,48106,48620.5,49135.0,50254.0,51373
Tamil Nadu,All India except Central University,200561,"Government Medical College, Tiruppur, 18, DHARAPURAM ROAD, TIRUPPUR, TAMILNADU 641608",All India,ST,1,1,0,1.0,114585,114585.0,114585.0,114585.0,114585
Madhya Pradesh,All India except Central University,200483,"Government Medical College, Vidisha, MP, NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA",All India,EWS,3,3,0,1.0,12884,13006.5,13129.0,13211.5,13294
Madhya Pradesh,All India except Central University,200483,"Government Medical College, Vidisha, MP, NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA",All India,OBC,7,7,0,1.0,10782,11430.5,11640.0,11751.5,12023
Madhya Pradesh,All India except Central University,200483,"Government Medical College, Vidisha, MP, NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA",All India,Open,11,11,0,1.0,8377,8875.5,9460.0,9787.0,10175
Madhya Pradesh,All India except Central University,200483,"Government Medical College, Vidisha, MP, NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA",All India,SC,3,3,0,1.0,61670,61751.5,61833.0,65063.5,68294
Madhya Pradesh,All India except Central University,200483,"Government Medical College, Vidisha, MP, NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA",All India,SC PwD,1,1,0,1.0,1158787,1158787.0,1158787.0,1158787.0,1158787
Madhya Pradesh,All India except Central University,200483,"Government Medical College, Vidisha, MP, NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA",All India,ST,1,1,0,1.0,74674,74674.0,74674.0,74674.0,74674
Madhya Pradesh,All India except Central University,200483,"Government Medical College, Vidisha, MP, NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA",All India,ST PwD,1,1,0,1.0,907205,907205.0,907205.0,907205.0,907205
Tamil Nadu,All India except Central University,200555,"Government Medical College, Virudhunagar, 1 COLLECTORATE MASTER PLAN COMPLEX KOORAIKUNDU VILLAGE VIRUDHUNAGAR",All India,EWS,2,2,0,1.0,25848,26126.5,26405.0,26683.5,26962
